,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 44
352,2018-12-01,AA,19805,AA,N117AN,1,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",800,756.0,-4.0,-1.0,0800-0859,19.0,815.0,1059.0,6.0,1131,1105.0,-26.0,-2.0,1100-1159,0.0,,0.0,391.0,369.0,344.0,1.0,2475.0,10,,,,,,
354,2018-12-01,AA,19805,AA,N114NN,3,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1200,1154.0,-6.0,-1.0,1200-1259,16.0,1210.0,1442.0,15.0,1516,1457.0,-19.0,-2.0,1500-1559,0.0,,0.0,376.0,363.0,332.0,1.0,2475.0,10,,,,,,
367,2018-12-01,AA,19805,AA,N106NN,117,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1530,1528.0,-2.0,-1.0,1500-1559,22.0,1550.0,1830.0,13.0,1858,1843.0,-15.0,-1.0,1800-1859,0.0,,0.0,388.0,375.0,340.0,1.0,2475.0,10,,,,,,
374,2018-12-01,AA,19805,AA,N343AN,243,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1530,1527.0,-3.0,-1.0,1500-1559,19.0,1546.0,1819.0,81.0,1854,1940.0,46.0,3.0,1800-1859,0.0,,0.0,204.0,253.0,153.0,1.0,1089.0,5,0.0,0.0,46.0,0.0,0.0,
375,2018-12-01,AA,19805,AA,N102NN,255,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1000,953.0,-7.0,-1.0,1000-1059,39.0,1032.0,1322.0,7.0,1318,1329.0,11.0,0.0,1300-1359,0.0,,0.0,378.0,396.0,350.0,1.0,2475.0,10,,,,,,
382,2018-12-01,AA,19805,AA,N105NN,300,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",2000,1957.0,-3.0,-1.0,2000-2059,42.0,2039.0,2318.0,39.0,2341,2357.0,16.0,1.0,2300-2359,0.0,,0.0,401.0,420.0,339.0,1.0,2475.0,10,0.0,0.0,16.0,0.0,0.0,
383,2018-12-01,AA,19805,AA,N103NN,302,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1800,1752.0,-8.0,-1.0,1800-1859,16.0,1808.0,2038.0,6.0,2130,2044.0,-46.0,-2.0,2100-2159,0.0,,0.0,390.0,352.0,330.0,1.0,2475.0,10,,,,,,
384,2018-12-01,AA,19805,AA,N814NN,332,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1215,1214.0,-1.0,-1.0,1200-1259,16.0,1230.0,1501.0,6.0,1532,1507.0,-25.0,-2.0,1500-1559,0.0,,0.0,197.0,173.0,151.0,1.0,1096.0,5,,,,,,
388,2018-12-01,AA,19805,AA,N101NN,341,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1430,1427.0,-3.0,-1.0,1400-1459,12.0,1439.0,1713.0,6.0,1745,1719.0,-26.0,-2.0,1700-1759,0.0,,0.0,375.0,352.0,334.0,1.0,2475.0,10,,,,,,
398,2018-12-01,AA,19805,AA,N183AN,1386,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1315,1312.0,-3.0,-1.0,1300-1359,36.0,1348.0,1638.0,21.0,1628,1659.0,31.0,2.0,1600-1659,0.0,,0.0,193.0,227.0,170.0,1.0,1089.0,5,0.0,0.0,31.0,0.0,0.0,
400,2018-12-01,AA,19805,AA,N314RH,1389,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1728,1720.0,-8.0,-1.0,1700-1759,15.0,1735.0,2005.0,6.0,2049,2011.0,-38.0,-2.0,2000-2059,0.0,,0.0,201.0,171.0,150.0,1.0,1096.0,5,,,,,,
658,2018-12-01,F9,20436,F9,N201FR,1597,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",2250,2248.0,-2.0,-1.0,2200-2259,13.0,2301.0,135.0,10.0,155,145.0,-10.0,-1.0,0001-0559,0.0,,0.0,185.0,177.0,154.0,1.0,1096.0,5,,,,,,
761,2018-12-01,AA,19805,AA,N310RF,970,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",829,824.0,-5.0,-1.0,0800-0859,14.0,838.0,1112.0,13.0,1148,1125.0,-23.0,-2.0,1100-1159,0.0,,0.0,199.0,181.0,154.0,1.0,1096.0,5,,,,,,
790,2018-12-01,AS,19930,AS,N487AS,420,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",710,706.0,-4.0,-1.0,0700-0759,21.0,727.0,1003.0,17.0,1036,1020.0,-16.0,-2.0,1000-1059,0.0,,0.0,386.0,374.0,336.0,1.0,2475.0,10,,,,,,
805,2018-12-01,AS,19930,AS,N631VA,1407,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",900,850.0,-10.0,-1.0,0900-0959,24.0,914.0,1143.0,9.0,1226,1152.0,-34.0,-2.0,1200-1259,0.0,,0.0,386.0,362.0,329.0,1.0,2475.0,10,,,,,,
806,2018-12-01,AS,19930,AS,N837VA,1409,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1055,1042.0,-13.0,-1.0,1000-1059,24.0,1106.0,1343.0,6.0,1421,1349.0,-32.0,-2.0,1400-1459,0.0,,0.0,386.0,367.0,337.0,1.0,2475.0,10,,,,,,
807,2018-12-01,AS,19930,AS,N363VA,1411,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1300,1255.0,-5.0,-1.0,1300-1359,29.0,1324.0,1609.0,5.0,1625,1614.0,-11.0,-1.0,1600-1659,0.0,,0.0,385.0,379.0,345.0,1.0,2475.0,10,,,,,,
809,2018-12-01,AS,19930,AS,N835VA,1415,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",2020,2010.0,-10.0,-1.0,2000-2059,35.0,2045.0,2328.0,16.0,2353,2344.0,-9.0,-1.0,2300-2359,0.0,,0.0,393.0,394.0,343.0,1.0,2475.0,10,,,,,,
832,2018-12-01,B6,20409,B6,N964JB,123,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",720,715.0,-5.0,-1.0,0700-0759,19.0,734.0,1010.0,12.0,1038,1022.0,-16.0,-2.0,1000-1059,0.0,,0.0,378.0,367.0,336.0,1.0,2475.0,10,,,,,,
877,2018-12-01,B6,20409,B6,N985JB,423,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1105,1059.0,-6.0,-1.0,1100-1159,22.0,1121.0,1348.0,4.0,1418,1352.0,-26.0,-2.0,1400-1459,0.0,,0.0,373.0,353.0,327.0,1.0,2475.0,10,,,,,,
898,2018-12-01,B6,20409,B6,N962JB,523,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1216,1209.0,-7.0,-1.0,1200-1259,15.0,1224.0,1449.0,4.0,1521,1453.0,-28.0,-2.0,1500-1559,0.0,,0.0,365.0,344.0,325.0,1.0,2475.0,10,,,,,,
930,2018-12-01,B6,20409,B6,N929JB,1323,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1520,1516.0,-4.0,-1.0,1500-1559,19.0,1535.0,1809.0,2.0,1837,1811.0,-26.0,-2.0,1800-1859,0.0,,0.0,377.0,355.0,334.0,1.0,2475.0,10,,,,,,
947,2018-12-01,B6,20409,B6,N989JB,1523,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1640,1630.0,-10.0,-1.0,1600-1659,16.0,1646.0,1921.0,7.0,1955,1928.0,-27.0,-2.0,1900-1959,0.0,,0.0,375.0,358.0,335.0,1.0,2475.0,10,,,,,,
954,2018-12-01,B6,20409,B6,N967JB,1623,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1941,1937.0,-4.0,-1.0,1900-1959,20.0,1957.0,2232.0,10.0,2306,2242.0,-24.0,-2.0,2300-2359,0.0,,0.0,385.0,365.0,335.0,1.0,2475.0,10,,,,,,
962,2018-12-01,B6,20409,B6,N964JB,1723,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",2140,2135.0,-5.0,-1.0,2100-2159,11.0,2146.0,25.0,4.0,49,29.0,-20.0,-2.0,0001-0559,0.0,,0.0,369.0,354.0,339.0,1.0,2475.0,10,,,,,,
970,2018-12-01,B6,20409,B6,N992JB,1823,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",2240,2239.0,-1.0,-1.0,2200-2259,25.0,2304.0,141.0,4.0,148,145.0,-3.0,-1.0,0001-0559,0.0,,0.0,368.0,366.0,337.0,1.0,2475.0,10,,,,,,
1067,2018-12-01,AA,19805,AA,N303RG,1530,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",728,725.0,-3.0,-1.0,0700-0759,16.0,741.0,1014.0,33.0,1048,1047.0,-1.0,-1.0,1000-1059,0.0,,0.0,200.0,202.0,153.0,1.0,1096.0,5,,,,,,
1068,2018-12-01,AA,19805,AA,N167AN,1554,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1105,1059.0,-6.0,-1.0,1100-1159,17.0,1116.0,1341.0,5.0,1427,1346.0,-41.0,-2.0,1400-1459,0.0,,0.0,202.0,167.0,145.0,1.0,1096.0,5,,,,,,
1071,2018-12-01,AA,19805,AA,N381AN,1571,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1100,1056.0,-4.0,-1.0,1100-1159,22.0,1118.0,1355.0,6.0,1409,1401.0,-8.0,-1.0,1400-1459,0.0,,0.0,189.0,185.0,157.0,1.0,1089.0,5,,,,,,
1076,2018-12-01,AA,19805,AA,N908AA,1626,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1530,1523.0,-7.0,-1.0,1500-1559,12.0,1535.0,1812.0,33.0,1852,1845.0,-7.0,-1.0,1800-1859,0.0,,0.0,202.0,202.0,157.0,1.0,1096.0,5,,,,,,
1079,2018-12-01,AA,19805,AA,N883NN,2392,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1630,1621.0,-9.0,-1.0,1600-1659,26.0,1647.0,1923.0,50.0,1956,2013.0,17.0,1.0,1900-1959,0.0,,0.0,206.0,232.0,156.0,1.0,1096.0,5,0.0,0.0,17.0,0.0,0.0,
1082,2018-12-01,AA,19805,AA,N809NN,2510,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",650,650.0,0.0,0.0,0600-0659,17.0,707.0,944.0,10.0,1007,954.0,-13.0,-1.0,1000-1059,0.0,,0.0,197.0,184.0,157.0,1.0,1096.0,5,,,,,,
1098,2018-12-01,AA,19805,AA,N338RS,2669,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1330,1326.0,-4.0,-1.0,1300-1359,21.0,1347.0,1619.0,5.0,1647,1624.0,-23.0,-2.0,1600-1659,0.0,,0.0,197.0,178.0,152.0,1.0,1096.0,5,,,,,,
1106,2018-12-01,AA,19805,AA,N167AN,2809,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1929,1922.0,-7.0,-1.0,1900-1959,15.0,1937.0,2210.0,5.0,2242,2215.0,-27.0,-2.0,2200-2259,0.0,,0.0,193.0,173.0,153.0,1.0,1096.0,5,,,,,,
1114,2018-12-01,AA,19805,AA,N315RJ,1249,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",555,551.0,-4.0,-1.0,0001-0559,19.0,610.0,843.0,7.0,906,850.0,-16.0,-2.0,0900-0959,0.0,,0.0,191.0,179.0,153.0,1.0,1096.0,5,,,,,,
1127,2018-12-01,AA,19805,AA,N189AN,2268,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",629,623.0,-6.0,-1.0,0600-0659,18.0,641.0,920.0,6.0,939,926.0,-13.0,-1.0,0900-0959,0.0,,0.0,190.0,183.0,159.0,1.0,1089.0,5,,,,,,
1137,2018-12-01,AA,19805,AA,N199AN,2383,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1729,1725.0,-4.0,-1.0,1700-1759,16.0,1741.0,2016.0,6.0,2050,2022.0,-28.0,-2.0,2000-2059,0.0,,0.0,201.0,177.0,155.0,1.0,1089.0,5,,,,,,
1251,2018-12-01,DL,19790,DL,N193DN,41,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1525,1523.0,-2.0,-1.0,1500-1559,22.0,1545.0,1823.0,5.0,1906,1828.0,-38.0,-2.0,1900-1959,0.0,,0.0,401.0,365.0,338.0,1.0,2475.0,10,,,,,,
1275,2018-12-01,DL,19790,DL,N727TW,747,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1150,1142.0,-8.0,-1.0,1100-1159,14.0,1156.0,1425.0,9.0,1512,1434.0,-38.0,-2.0,1500-1559,0.0,,0.0,382.0,352.0,329.0,1.0,2475.0,10,,,,,,
1284,2018-12-01,DL,19790,DL,N341DN,817,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1620,1618.0,-2.0,-1.0,1600-1659,25.0,1643.0,1912.0,9.0,1938,1921.0,-17.0,-2.0,1900-1959,0.0,,0.0,198.0,183.0,149.0,1.0,1096.0,5,,,,,,
1290,2018-12-01,DL,19790,DL,N327NW,838,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1100,1113.0,13.0,0.0,1100-1159,17.0,1130.0,1359.0,6.0,1425,1405.0,-20.0,-2.0,1400-1459,0.0,,0.0,205.0,172.0,149.0,1.0,1096.0,5,,,,,,
1306,2018-12-01,DL,19790,DL,N822NW,1049,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",700,653.0,-7.0,-1.0,0700-0759,38.0,731.0,1012.0,9.0,1018,1021.0,3.0,0.0,1000-1059,0.0,,0.0,378.0,388.0,341.0,1.0,2475.0,10,,,,,,
1330,2018-12-01,DL,19790,DL,N341DN,1415,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",805,803.0,-2.0,-1.0,0800-0859,28.0,831.0,1104.0,3.0,1122,1107.0,-15.0,-1.0,1100-1159,0.0,,0.0,197.0,184.0,153.0,1.0,1096.0,5,,,,,,
1338,2018-12-01,DL,19790,DL,N324US,1496,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1830,1836.0,6.0,0.0,1800-1859,27.0,1903.0,2136.0,4.0,2154,2140.0,-14.0,-1.0,2100-2159,0.0,,0.0,204.0,184.0,153.0,1.0,1089.0,5,,,,,,
1393,2018-12-01,DL,19790,DL,N370NW,2175,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1125,1121.0,-4.0,-1.0,1100-1159,19.0,1140.0,1408.0,3.0,1440,1411.0,-29.0,-2.0,1400-1459,0.0,,0.0,195.0,170.0,148.0,1.0,1089.0,5,,,,,,
1396,2018-12-01,DL,19790,DL,N324US,2190,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",805,800.0,-5.0,-1.0,0800-0859,27.0,827.0,1057.0,3.0,1127,1100.0,-27.0,-2.0,1100-1159,0.0,,0.0,202.0,180.0,150.0,1.0,1089.0,5,,,,,,
1441,2018-12-01,DL,19790,DL,N843MH,2710,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",945,947.0,2.0,0.0,0900-0959,22.0,1009.0,1237.0,11.0,1320,1248.0,-32.0,-2.0,1300-1359,0.0,,0.0,395.0,361.0,328.0,1.0,2475.0,10,,,,,,
1472,2018-12-01,DL,19790,DL,N175DN,2896,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1800,1755.0,-5.0,-1.0,1800-1859,15.0,1810.0,2052.0,8.0,2130,2100.0,-30.0,-2.0,2100-2159,0.0,,0.0,390.0,365.0,342.0,1.0,2475.0,10,,,,,,
1624,2018-12-02,AA,19805,AA,N998NN,1530,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",728,724.0,-4.0,-1.0,0700-0759,12.0,736.0,1008.0,9.0,1048,1017.0,-31.0,-2.0,1000-1059,0.0,,0.0,200.0,173.0,152.0,1.0,1096.0,5,,,,,,
1625,2018-12-02,AA,19805,AA,N147AA,1554,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1105,1104.0,-1.0,-1.0,1100-1159,19.0,1123.0,1359.0,8.0,1427,1407.0,-20.0,-2.0,1400-1459,0.0,,0.0,202.0,183.0,156.0,1.0,1096.0,5,,,,,,
1628,2018-12-02,AA,19805,AA,N391AA,1571,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1100,1321.0,141.0,9.0,1100-1159,24.0,1345.0,1642.0,52.0,1409,1734.0,205.0,12.0,1400-1459,0.0,,0.0,189.0,253.0,177.0,1.0,1089.0,5,0.0,0.0,64.0,0.0,141.0,
1635,2018-12-02,AA,19805,AA,N197AN,1610,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",800,757.0,-3.0,-1.0,0800-0859,23.0,820.0,1051.0,11.0,1118,1102.0,-16.0,-2.0,1100-1159,0.0,,0.0,198.0,185.0,151.0,1.0,1089.0,5,,,,,,
1636,2018-12-02,AA,19805,AA,N152AA,1626,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1530,1631.0,61.0,4.0,1500-1559,17.0,1648.0,1925.0,15.0,1852,1940.0,48.0,3.0,1800-1859,0.0,,0.0,202.0,189.0,157.0,1.0,1096.0,5,0.0,0.0,0.0,0.0,48.0,
1639,2018-12-02,AA,19805,AA,N917NN,2392,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1630,1638.0,8.0,0.0,1600-1659,13.0,1651.0,1937.0,23.0,1956,2000.0,4.0,0.0,1900-1959,0.0,,0.0,206.0,202.0,166.0,1.0,1096.0,5,,,,,,
1644,2018-12-02,AA,19805,AA,N812NN,2510,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",650,643.0,-7.0,-1.0,0600-0659,20.0,703.0,945.0,9.0,1007,954.0,-13.0,-1.0,1000-1059,0.0,,0.0,197.0,191.0,162.0,1.0,1096.0,5,,,,,,
1664,2018-12-02,AA,19805,AA,N324RN,2669,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1329,1327.0,-2.0,-1.0,1300-1359,64.0,1431.0,1714.0,28.0,1646,1742.0,56.0,3.0,1600-1659,0.0,,0.0,197.0,255.0,163.0,1.0,1096.0,5,0.0,0.0,56.0,0.0,0.0,
1672,2018-12-02,AA,19805,AA,N107NN,2802,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1900,1855.0,-5.0,-1.0,1900-1959,21.0,1916.0,2210.0,5.0,2236,2215.0,-21.0,-2.0,2200-2259,0.0,,0.0,396.0,380.0,354.0,1.0,2475.0,10,,,,,,
1673,2018-12-02,AA,19805,AA,N147AA,2809,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1929,2031.0,62.0,4.0,1900-1959,20.0,2051.0,2334.0,5.0,2242,2339.0,57.0,3.0,2200-2259,0.0,,0.0,193.0,188.0,163.0,1.0,1096.0,5,0.0,5.0,0.0,0.0,52.0,
1683,2018-12-02,AA,19805,AA,N316RK,1249,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",555,550.0,-5.0,-1.0,0001-0559,15.0,605.0,857.0,5.0,906,902.0,-4.0,-1.0,0900-0959,0.0,,0.0,191.0,192.0,172.0,1.0,1096.0,5,,,,,,
1707,2018-12-02,AA,19805,AA,N185AN,2268,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",629,627.0,-2.0,-1.0,0600-0659,24.0,651.0,931.0,7.0,939,938.0,-1.0,-1.0,0900-0959,0.0,,0.0,190.0,191.0,160.0,1.0,1089.0,5,,,,,,
1721,2018-12-02,AA,19805,AA,N198AA,2383,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1729,1735.0,6.0,0.0,1700-1759,17.0,1752.0,2032.0,14.0,2050,2046.0,-4.0,-1.0,2000-2059,0.0,,0.0,201.0,191.0,160.0,1.0,1089.0,5,,,,,,
1741,2018-12-02,AS,19930,AS,N847VA,1407,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",900,919.0,19.0,1.0,0900-0959,37.0,956.0,1233.0,4.0,1226,1237.0,11.0,0.0,1200-1259,0.0,,0.0,386.0,378.0,337.0,1.0,2475.0,10,,,,,,
1742,2018-12-02,AS,19930,AS,N629VA,1409,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1055,1100.0,5.0,0.0,1000-1059,14.0,1114.0,1349.0,10.0,1421,1359.0,-22.0,-2.0,1400-1459,0.0,,0.0,386.0,359.0,335.0,1.0,2475.0,10,,,,,,
1743,2018-12-02,AS,19930,AS,N838VA,1411,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1300,1255.0,-5.0,-1.0,1300-1359,17.0,1312.0,1552.0,8.0,1625,1600.0,-25.0,-2.0,1600-1659,0.0,,0.0,385.0,365.0,340.0,1.0,2475.0,10,,,,,,
1745,2018-12-02,AS,19930,AS,N853VA,1415,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",2020,2015.0,-5.0,-1.0,2000-2059,25.0,2040.0,2315.0,7.0,2353,2322.0,-31.0,-2.0,2300-2359,0.0,,0.0,393.0,367.0,335.0,1.0,2475.0,10,,,,,,
1834,2018-12-02,B6,20409,B6,N985JB,23,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",545,552.0,7.0,0.0,0001-0559,13.0,605.0,857.0,7.0,901,904.0,3.0,0.0,0900-0959,0.0,,0.0,376.0,372.0,352.0,1.0,2475.0,10,,,,,,
1874,2018-12-02,DL,19790,DL,N713TW,41,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1655,1717.0,22.0,1.0,1600-1659,14.0,1731.0,2010.0,9.0,2020,2019.0,-1.0,-1.0,2000-2059,0.0,,0.0,385.0,362.0,339.0,1.0,2475.0,10,,,,,,
1899,2018-12-02,DL,19790,DL,N191DN,714,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1925,1931.0,6.0,0.0,1900-1959,19.0,1950.0,2246.0,7.0,2300,2253.0,-7.0,-1.0,2300-2359,0.0,,0.0,395.0,382.0,356.0,1.0,2475.0,10,,,,,,
1916,2018-12-02,DL,19790,DL,N343DN,838,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1105,1132.0,27.0,1.0,1100-1159,18.0,1150.0,1435.0,7.0,1433,1442.0,9.0,0.0,1400-1459,0.0,,0.0,208.0,190.0,165.0,1.0,1096.0,5,,,,,,
1923,2018-12-02,DL,19790,DL,N339DN,896,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1929,2032.0,63.0,4.0,1900-1959,25.0,2057.0,2351.0,6.0,2249,2357.0,68.0,4.0,2200-2259,0.0,,0.0,200.0,205.0,174.0,1.0,1096.0,5,0.0,0.0,5.0,0.0,63.0,
1935,2018-12-02,DL,19790,DL,N827NW,1049,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",700,657.0,-3.0,-1.0,0700-0759,28.0,725.0,1005.0,13.0,1018,1018.0,0.0,0.0,1000-1059,0.0,,0.0,378.0,381.0,340.0,1.0,2475.0,10,,,,,,
1970,2018-12-02,DL,19790,DL,N327NW,1415,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",940,942.0,2.0,0.0,0900-0959,18.0,1000.0,1240.0,4.0,1312,1244.0,-28.0,-2.0,1300-1359,0.0,,0.0,212.0,182.0,160.0,1.0,1096.0,5,,,,,,
1978,2018-12-02,DL,19790,DL,N337DN,1472,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",700,700.0,0.0,0.0,0700-0759,18.0,718.0,948.0,5.0,1008,953.0,-15.0,-1.0,1000-1059,0.0,,0.0,188.0,173.0,150.0,1.0,1096.0,5,,,,,,
2034,2018-12-02,DL,19790,DL,N309DN,1982,12953,1295304,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1539,1656.0,77.0,5.0,1500-1559,18.0,1714.0,1959.0,5.0,1906,2004.0,58.0,3.0,1900-1959,0.0,,0.0,207.0,188.0,165.0,1.0,1096.0,5,13.0,0.0,0.0,0.0,45.0,
2035,2018-12-02,DL,19790,DL,N833MH,1985,12478,1247805,31703,JFK,"New York, NY",12892,1289208,32575,LAX,"Los Angeles, CA",1355,1352.0,-3.0,-1.0,1300-1359,17.0,1409.0,1647.0,8.0,1718,1655.0,-23.0,-2.0,1700-1759,0.0,,0.0,383.0,363.0,338.0,1.0,2475.0,10,,,,,,
2068,2018-12-02,DL,19790,DL,N325US,2175,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1125,1117.0,-8.0,-1.0,1100-1159,19.0,1136.0,1415.0,4.0,1443,1419.0,-24.0,-2.0,1400-1459,0.0,,0.0,198.0,182.0,159.0,1.0,1089.0,5,,,,,,
2071,2018-12-02,DL,19790,DL,N370NW,2190,12478,1247805,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",805,801.0,-4.0,-1.0,0800-0859,37.0,838.0,1113.0,8.0,1127,1121.0,-6.0,-1.0,1100-1159,0.0,,0.0,202.0,200.0,155.0,1.0,1089.0,5,,,,,,
